,Date,Time,Latitude,Longitude,Depth,Region,Type,Automatic/Manual,Magnitude,Network
6181,12-06-25,02:10:27.0,52.77,160.54,10,OFF EAST COAST OF KAMCHATKA,origin,M,5.3,IPMA
6182,12-06-25,02:10:26.8,52.681,160.484,16,OFF EAST COAST OF KAMCHATKA,origin,M,5.2,MET
6183,12-06-25,02:10:26.5,52.622,160.509,10,OFF EAST COAST OF KAMCHATKA,origin,A,5.7,SC4
6184,12-06-25,02:10:26.5,52.61,160.58,10,OFF EAST COAST OF KAMCHATKA,origin,A,5.1,BEO
6185,12-06-25,02:10:26.4,52.557,160.635,20,OFF EAST COAST OF KAMCHATKA,origin,M,5.1,INFO*
6186,12-06-25,02:10:26.4,52.49,160.62,20,OFF EAST COAST OF KAMCHATKA,origin,M,5.3,GSRAS
6187,12-06-25,02:10:24.4,51.92,160.36,10,OFF EAST COAST OF KAMCHATKA,origin,A,5.3,BUD
6188,12-06-25,02:09:15.0,8.874,-84.112,7,OFF COAST OF COSTA RICA,origin,A,3.2,UNA*
6189,12-06-25,02:09:14.0,8.78,-84.17,3,OFF COAST OF COSTA RICA,origin,M,3.3,INET
6190,12-06-25,02:03:41.2,39.231,28.155,6,WESTERN TURKEY,origin,A,1.4,INFO*
6191,12-06-25,02:03:41.2,39.257,28.078,6,WESTERN TURKEY,origin,M,1.4,KOERI
6192,12-06-25,02:03:41.0,39.231,28.155,6,WESTERN TURKEY,origin,M,1.5,AFAD
6193,12-06-25,01:55:28.6,39.29,27.91,0,WESTERN TURKEY,origin,M,2.8,THE
6194,12-06-25,01:55:25.7,39.209,28.154,9,WESTERN TURKEY,origin,M,3.1,KOERI
6195,12-06-25,01:55:25.6,39.205,28.176,6,WESTERN TURKEY,origin,A,3.0,INFO*
6196,12-06-25,01:55:25.0,39.205,28.176,6,WESTERN TURKEY,origin,M,2.9,AFAD
6197,12-06-25,01:42:59.0,38.492,38.058,7,EASTERN TURKEY,origin,M,1.0,AFAD*
6198,12-06-25,01:41:26.9,56.117,-149.242,6,GULF OF ALASKA,origin,M,3.3,AK*
6199,12-06-25,01:41:22.2,56.128,-149.297,10,GULF OF ALASKA,origin,M,3.2,NEIC
6200,12-06-25,01:34:46.0,-8.55,110.93,104,"JAVA, INDONESIA",origin,M,3.6,BMKG*
6201,12-06-25,01:31:36.0,38.907,37.414,7,CENTRAL TURKEY,origin,M,1.1,AFAD*
6202,12-06-25,01:30:32.0,12.7,-88.67,31,OFFSHORE EL SALVADOR,origin,M,2.7,INET*
6203,12-06-25,01:29:42.0,-27.68,-69.44,98,"ATACAMA, CHILE",origin,M,3.3,CSN*
6204,12-06-25,01:29:42.0,38.233,38.654,7,EASTERN TURKEY,origin,M,0.7,AFAD*
6205,12-06-25,01:28:02.2,39.104,26.926,11,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.6,KOERI
6206,12-06-25,01:28:01.6,39.069,26.955,11,NEAR THE COAST OF WESTERN TURKEY,origin,A,1.7,INFO*
6207,12-06-25,01:28:01.0,39.069,26.955,11,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.8,AFAD
6208,12-06-25,01:26:39.3,39.214,28.159,8,WESTERN TURKEY,origin,A,1.6,INFO*
6209,12-06-25,01:26:39.3,39.199,28.197,9,WESTERN TURKEY,origin,M,1.6,KOERI
6210,12-06-25,01:26:39.0,39.235,28.154,7,WESTERN TURKEY,origin,M,1.5,AFAD
6211,12-06-25,01:17:33.0,12.726,-90.41,32,OFF THE COAST OF EL SALVADOR,origin,M,3.3,MARN*
6212,12-06-25,01:17:31.0,12.83,-90.49,9,OFF THE COAST OF EL SALVADOR,origin,M,3.1,INET
6213,12-06-25,01:16:10.8,13.127,144.572,70,GUAM REGION,origin,M,4.8,NEIC*
6214,12-06-25,01:10:26.9,18.0,-66.825,15,PUERTO RICO,origin,M,2.1,PR*
6215,12-06-25,01:03:47.1,39.22,28.209,7,WESTERN TURKEY,origin,A,1.6,INFO*
6216,12-06-25,01:03:46.7,39.209,28.223,16,WESTERN TURKEY,origin,M,1.7,KOERI
6217,12-06-25,01:03:46.0,39.22,28.209,7,WESTERN TURKEY,origin,M,1.5,AFAD
6218,12-06-25,01:03:28.4,40.548,-124.191,12,NORTHERN CALIFORNIA,origin,A,2.2,NC*
6219,12-06-25,01:02:33.6,39.208,28.149,8,WESTERN TURKEY,origin,M,2.3,KOERI
6220,12-06-25,01:02:33.0,39.241,28.162,7,WESTERN TURKEY,origin,M,2.0,AFAD
6221,12-06-25,01:02:32.6,39.241,28.162,7,WESTERN TURKEY,origin,A,2.1,INFO*
6222,12-06-25,00:50:57.3,36.773,26.121,10,"DODECANESE ISLANDS, GREECE",origin,M,2.0,KOERI
6223,12-06-25,00:50:01.0,38.321,28.758,14,WESTERN TURKEY,origin,M,1.5,AFAD
6224,12-06-25,00:50:00.1,38.321,28.758,14,WESTERN TURKEY,origin,A,1.5,INFO*
6225,12-06-25,00:49:21.7,41.124,1.123,0,SPAIN,origin,M,1.5,IGN*
6226,12-06-25,00:48:15.2,28.152,-16.093,7,"CANARY ISLANDS, SPAIN REGION",origin,M,1.6,IGN*
6227,12-06-25,00:47:50.6,41.157,0.913,4,SPAIN,origin,M,1.8,IGN*
6228,12-06-25,00:44:35.3,1.636,127.273,129,"HALMAHERA, INDONESIA",origin,M,5.1,NEIC
6229,12-06-25,00:44:35.3,1.61,127.36,130,"HALMAHERA, INDONESIA",origin,M,5.3,GSRAS
6230,12-06-25,00:44:35.1,1.674,127.232,119,"HALMAHERA, INDONESIA",origin,M,5.2,MET
6231,12-06-25,00:44:35.1,1.652,127.261,129,"HALMAHERA, INDONESIA",origin,M,5.0,RSSC
6232,12-06-25,00:44:35.0,1.69,127.29,81,"HALMAHERA, INDONESIA",origin,M,5.2,BMKG
6233,12-06-25,00:44:34.7,1.616,127.274,122,"HALMAHERA, INDONESIA",origin,M,5.1,INFO*
6234,12-06-25,00:44:34.7,1.6,127.26,118,"HALMAHERA, INDONESIA",origin,A,5.2,KOERI
6235,12-06-25,00:44:34.6,1.55,127.31,121,"HALMAHERA, INDONESIA",origin,M,5.1,MCSM
6236,12-06-25,00:44:34.5,1.575,127.3,115,"HALMAHERA, INDONESIA",origin,A,5.3,GFZ
6237,12-06-25,00:44:23.7,2.103,127.649,10,MOLUCCA SEA,origin,A,5.4,SC4
6238,12-06-25,00:43:43.0,38.07,36.085,12,CENTRAL TURKEY,origin,M,1.8,AFAD
6239,12-06-25,00:43:42.9,38.112,36.052,11,CENTRAL TURKEY,origin,A,1.7,INFO*
6240,12-06-25,00:43:42.5,38.155,36.016,18,CENTRAL TURKEY,origin,M,1.6,KOERI
6241,12-06-25,00:41:06.6,-38.487,176.954,39,NORTH ISLAND OF NEW ZEALAND,origin,M,3.6,GNS*
6242,12-06-25,00:39:29.4,39.207,28.224,8,WESTERN TURKEY,origin,M,1.6,KOERI
6243,12-06-25,00:39:29.0,39.236,28.159,6,WESTERN TURKEY,origin,M,1.5,AFAD
6244,12-06-25,00:39:28.9,39.236,28.173,11,WESTERN TURKEY,origin,A,1.6,INFO*
6245,12-06-25,00:37:22.2,39.211,28.162,7,WESTERN TURKEY,origin,M,1.7,KOERI
6246,12-06-25,00:37:22.0,39.231,28.17,7,WESTERN TURKEY,origin,A,1.6,INFO*
6247,12-06-25,00:37:22.0,39.231,28.17,7,WESTERN TURKEY,origin,M,1.6,AFAD
6248,12-06-25,00:34:26.0,39.225,28.183,8,WESTERN TURKEY,origin,M,1.5,AFAD
6249,12-06-25,00:34:25.7,39.225,28.183,8,WESTERN TURKEY,origin,A,1.4,INFO*
6250,12-06-25,00:34:25.6,39.188,28.122,15,WESTERN TURKEY,origin,M,1.3,KOERI
6251,12-06-25,00:34:20.6,40.55,-124.19,11,NORTHERN CALIFORNIA,origin,A,3.4,NC*
6252,12-06-25,00:34:08.0,38.196,38.035,7,EASTERN TURKEY,origin,M,0.9,AFAD*
6253,12-06-25,00:31:37.0,39.226,28.172,7,WESTERN TURKEY,origin,M,2.6,AFAD
6254,12-06-25,00:31:36.9,39.211,28.175,9,WESTERN TURKEY,origin,M,2.9,KOERI
6255,12-06-25,00:31:36.4,39.226,28.172,7,WESTERN TURKEY,origin,A,2.8,INFO*
6256,12-06-25,00:31:24.2,19.195,-155.495,31,"ISLAND OF HAWAII, HAWAII",origin,A,2.1,HV*
6257,12-06-25,00:28:58.7,39.174,28.334,19,WESTERN TURKEY,origin,M,1.0,KOERI
6258,12-06-25,00:27:39.1,40.76,73.27,4,KYRGYZSTAN,origin,M,2.5,KIS*
6259,12-06-25,00:26:43.0,-37.42,-71.36,129,"BIO-BIO, CHILE",origin,M,3.2,CSN*
6260,12-06-25,00:26:22.0,39.227,28.163,7,WESTERN TURKEY,origin,M,2.1,AFAD
6261,12-06-25,00:26:21.9,39.213,28.174,8,WESTERN TURKEY,origin,M,2.2,KOERI
6262,12-06-25,00:26:21.6,39.227,28.163,7,WESTERN TURKEY,origin,A,2.2,INFO*
6263,12-06-25,00:23:44.6,38.087,37.75,8,CENTRAL TURKEY,origin,M,1.4,KOERI
6264,12-06-25,00:23:18.8,39.191,28.153,10,WESTERN TURKEY,origin,M,2.3,KOERI
6265,12-06-25,00:23:18.5,39.204,28.149,8,WESTERN TURKEY,origin,A,2.3,INFO*
6266,12-06-25,00:23:18.0,39.184,28.158,7,WESTERN TURKEY,origin,M,2.4,AFAD
6267,12-06-25,00:22:48.7,39.408,20.219,15,GREECE,origin,A,,IGEO
6268,12-06-25,00:21:54.6,39.357,28.055,10,WESTERN TURKEY,origin,M,3.5,NIEP
6269,12-06-25,00:21:54.1,39.29,27.99,7,WESTERN TURKEY,origin,M,3.3,THE
6270,12-06-25,00:21:51.9,39.2,28.158,11,WESTERN TURKEY,origin,M,3.6,INFO*
6271,12-06-25,00:21:51.4,39.204,28.163,8,WESTERN TURKEY,origin,M,3.6,KOERI
6272,12-06-25,00:21:51.0,39.2,28.158,11,WESTERN TURKEY,origin,M,3.6,AFAD
6273,12-06-25,00:21:23.8,36.373,-3.214,0,STRAIT OF GIBRALTAR,origin,M,2.4,IGN*
6274,12-06-25,00:19:01.0,-5.31,103.56,53,"SOUTHERN SUMATRA, INDONESIA",origin,M,3.2,BMKG*
6275,12-06-25,00:01:33.0,39.214,29.005,11,WESTERN TURKEY,origin,M,1.3,AFAD*
6276,12-05-25,23:58:11.1,37.935,27.201,24,WESTERN TURKEY,origin,A,1.6,INFO*
6277,12-05-25,23:58:11.0,37.905,27.153,10,WESTERN TURKEY,origin,M,1.6,AFAD
6278,12-05-25,23:58:10.7,37.946,27.129,9,WESTERN TURKEY,origin,M,1.6,KOERI
6279,12-05-25,23:56:51.0,39.178,28.251,7,WESTERN TURKEY,origin,M,1.4,AFAD*
6280,12-05-25,23:56:50.5,39.162,28.18,13,WESTERN TURKEY,origin,M,1.2,KOERI
6281,12-05-25,23:54:21.4,47.438,9.164,11,SWITZERLAND,origin,M,3.0,ReNaSS
6282,12-05-25,23:54:21.0,14.82,-93.49,7,"OFFSHORE CHIAPAS, MEXICO",origin,M,4.0,INET
6283,12-05-25,23:54:20.0,14.701,-93.77,12,"OFF COAST OF CHIAPAS, MEXICO",origin,A,4.2,UNM*
6284,12-05-25,23:54:19.6,47.341,9.281,5,SWITZERLAND,origin,M,2.6,INGV
6285,12-05-25,23:54:19.5,47.46,9.41,10,SWITZERLAND,origin,A,3.1,LDG
6286,12-05-25,23:54:19.3,47.405,9.297,9,SWITZERLAND,origin,M,2.8,BGR
6287,12-05-25,23:54:19.3,47.4,9.31,3,SWITZERLAND,origin,A,2.9,LED
6288,12-05-25,23:54:19.1,47.4,9.29,5,SWITZERLAND,origin,A,3.0,OCA
6289,12-05-25,23:54:19.1,47.393,9.298,8,SWITZERLAND,origin,M,2.9,ETHZ
6290,12-05-25,23:54:19.0,47.393,9.298,8,SWITZERLAND,origin,A,2.9,INFO*
6291,12-05-25,23:48:56.0,38.22,38.135,7,EASTERN TURKEY,origin,M,0.9,AFAD*
6292,12-05-25,23:47:00.2,28.414,-14.353,10,"CANARY ISLANDS, SPAIN REGION",origin,M,2.4,IGN*
6293,12-05-25,23:46:56.0,4.89,127.32,33,"KEPULAUAN TALAUD, INDONESIA",origin,A,3.3,PIVS*
6294,12-05-25,23:39:10.0,40.542,32.876,8,CENTRAL TURKEY,origin,M,1.6,AFAD
6295,12-05-25,23:39:09.4,40.542,32.876,8,CENTRAL TURKEY,origin,A,1.8,INFO*
6296,12-05-25,23:39:09.2,40.5,32.874,9,CENTRAL TURKEY,origin,M,1.9,KOERI
6297,12-05-25,23:30:54.1,28.434,-14.371,10,"CANARY ISLANDS, SPAIN REGION",origin,M,2.4,IGN*
6298,12-05-25,23:29:03.5,39.192,28.162,12,WESTERN TURKEY,origin,M,2.3,KOERI
6299,12-05-25,23:29:03.2,39.203,28.174,7,WESTERN TURKEY,origin,A,2.1,INFO*
6300,12-05-25,23:29:03.0,39.203,28.174,7,WESTERN TURKEY,origin,M,2.0,AFAD
6301,12-05-25,23:28:17.8,49.313,155.271,67,KURIL ISLANDS,origin,A,4.8,GFZ
6302,12-05-25,23:28:17.4,49.35,155.341,63,KURIL ISLANDS,origin,M,4.6,NEIC
6303,12-05-25,23:28:16.9,49.306,155.286,62,KURIL ISLANDS,origin,M,4.6,INFO*
6304,12-05-25,23:28:15.8,49.2,155.51,60,KURIL ISLANDS,origin,M,4.8,GSRAS
6305,12-05-25,23:26:46.4,40.604,27.435,8,WESTERN TURKEY,origin,A,1.7,INFO*
6306,12-05-25,23:26:46.4,40.624,27.461,12,WESTERN TURKEY,origin,M,1.8,KOERI
6307,12-05-25,23:26:46.0,40.604,27.435,8,WESTERN TURKEY,origin,M,1.6,AFAD
6308,12-05-25,23:25:15.4,40.165,27.16,13,WESTERN TURKEY,origin,M,1.0,KOERI
6309,12-05-25,23:14:58.9,18.701,-68.209,167,DOMINICAN REPUBLIC REGION,origin,M,3.7,PR
6310,12-05-25,23:14:58.6,18.492,-68.3,169,"MONA PASSAGE, DOMINICAN REPUBLIC",origin,M,2.7,NEIC*
6311,12-05-25,22:58:23.0,37.289,37.012,13,CENTRAL TURKEY,origin,M,1.1,AFAD*
6312,12-05-25,22:57:44.0,17.526,-101.216,56,"GUERRERO, MEXICO",origin,A,3.1,UNM*
6313,12-05-25,22:55:23.0,-9.34,125.94,10,EAST TIMOR REGION,origin,M,3.1,BMKG*
6314,12-05-25,22:48:27.0,18.633,-106.659,5,"OFF COAST OF JALISCO, MEXICO",origin,A,3.9,UNM*
6315,12-05-25,22:48:08.0,39.253,28.921,8,WESTERN TURKEY,origin,M,1.3,AFAD
6316,12-05-25,22:48:05.7,39.346,28.844,14,WESTERN TURKEY,origin,A,1.5,INFO*
6317,12-05-25,22:48:05.2,39.358,28.852,19,WESTERN TURKEY,origin,M,1.6,KOERI
6318,12-05-25,22:44:20.2,28.096,-15.402,1,"CANARY ISLANDS, SPAIN REGION",origin,M,1.5,IGN*
6319,12-05-25,22:41:12.3,50.283,12.43,11,CZECH REPUBLIC,origin,M,1.9,BGR*
6320,12-05-25,22:38:38.0,-28.53,-67.49,128,"LA RIOJA, ARGENTINA",origin,A,2.6,NSNA*
6321,12-05-25,22:38:32.0,-10.49,119.37,25,"SUMBA REGION, INDONESIA",origin,M,3.0,BMKG*
6322,12-05-25,22:38:03.0,17.611,-101.188,48,"GUERRERO, MEXICO",origin,A,3.5,UNM*
6323,12-05-25,22:34:03.7,18.152,-67.049,8,PUERTO RICO,origin,M,2.3,PR*
6324,12-05-25,22:33:54.0,39.171,28.268,7,WESTERN TURKEY,origin,M,1.1,AFAD*
6325,12-05-25,22:33:07.0,-1.58,99.45,10,"KEP. MENTAWAI REGION, INDONESIA",origin,M,2.7,BMKG*
6326,12-05-25,22:31:47.0,14.945,-94.377,16,"OFF COAST OF CHIAPAS, MEXICO",origin,A,3.9,UNM*
6327,12-05-25,22:28:54.0,16.816,-99.337,36,"GUERRERO, MEXICO",origin,A,3.2,UNM*
6328,12-05-25,22:12:47.4,56.856,-155.457,9,ALASKA PENINSULA,origin,A,2.3,AK
6329,12-05-25,22:12:07.0,-5.86,103.05,11,"SOUTHERN SUMATRA, INDONESIA",origin,M,2.7,BMKG*
6330,12-05-25,22:10:57.6,39.176,28.233,20,WESTERN TURKEY,origin,M,1.3,KOERI
6331,12-05-25,22:10:57.0,39.209,28.186,7,WESTERN TURKEY,origin,M,1.3,AFAD
6332,12-05-25,22:10:56.8,39.225,28.14,11,WESTERN TURKEY,origin,A,1.3,INFO*
6333,12-05-25,22:08:03.0,38.921,27.555,10,WESTERN TURKEY,origin,M,1.7,AFAD
6334,12-05-25,22:08:03.0,38.934,27.543,5,WESTERN TURKEY,origin,M,1.7,KOERI
6335,12-05-25,22:08:02.9,38.921,27.555,10,WESTERN TURKEY,origin,A,1.7,INFO*
6336,12-05-25,22:05:15.0,-27.94,-66.503,185,"CATAMARCA, ARGENTINA",origin,A,2.6,NSNA*
6337,12-05-25,22:04:57.0,39.259,29.009,7,WESTERN TURKEY,origin,M,1.1,AFAD*
6338,12-05-25,22:04:56.2,39.255,28.967,8,WESTERN TURKEY,origin,M,1.2,KOERI
6339,12-05-25,22:01:05.0,39.255,29.002,7,WESTERN TURKEY,origin,M,1.1,AFAD
6340,12-05-25,22:01:04.8,39.217,29.027,14,WESTERN TURKEY,origin,A,1.1,INFO*
6341,12-05-25,22:01:04.6,39.222,29.035,14,WESTERN TURKEY,origin,M,1.0,KOERI
6342,12-05-25,21:53:25.6,36.632,25.753,9,"DODECANESE ISLANDS, GREECE",origin,M,2.1,KOERI
6343,12-05-25,21:51:55.4,39.216,28.112,14,WESTERN TURKEY,origin,M,1.4,KOERI
6344,12-05-25,21:51:55.2,39.222,28.101,14,WESTERN TURKEY,origin,A,1.4,INFO*
6345,12-05-25,21:51:55.0,39.231,28.1,7,WESTERN TURKEY,origin,M,1.4,AFAD
6346,12-05-25,21:49:07.0,13.18,-89.35,35,OFFSHORE EL SALVADOR,origin,M,2.8,INET
6347,12-05-25,21:46:46.0,16.163,-98.321,5,"OFFSHORE OAXACA, MEXICO",origin,A,3.3,UNM*
6348,12-05-25,21:45:51.0,38.539,37.993,7,CENTRAL TURKEY,origin,M,1.0,AFAD*
6349,12-05-25,21:34:39.8,41.929,15.459,2,SOUTHERN ITALY,origin,M,2.0,INGV*
6350,12-05-25,21:33:29.0,-24.28,-67.69,226,"SALTA, ARGENTINA",origin,M,2.8,CSN*
6351,12-05-25,21:30:54.0,18.609,-106.591,7,"OFF COAST OF JALISCO, MEXICO",origin,A,3.7,UNM*
6352,12-05-25,21:29:03.0,39.415,40.284,7,EASTERN TURKEY,origin,M,1.1,AFAD*
6353,12-05-25,21:24:47.4,39.002,25.889,11,AEGEAN SEA,origin,M,2.2,KOERI
6354,12-05-25,21:24:46.3,38.946,25.984,5,AEGEAN SEA,origin,A,2.2,INFO*
6355,12-05-25,21:24:46.0,39.021,25.926,9,AEGEAN SEA,origin,M,2.1,AFAD
6356,12-05-25,21:24:36.0,9.61,122.36,35,"NEGROS, PHILIPPINES",origin,A,3.2,PIVS*
6357,12-05-25,21:23:15.0,16.78,-99.419,20,"GUERRERO, MEXICO",origin,A,3.6,UNM*
6358,12-05-25,21:19:23.5,38.93,43.435,14,EASTERN TURKEY,origin,M,2.1,KOERI
6359,12-05-25,21:19:23.0,38.925,43.457,9,EASTERN TURKEY,origin,A,1.8,INFO*
6360,12-05-25,21:19:21.0,38.945,43.592,16,EASTERN TURKEY,origin,M,1.5,AFAD
6361,12-05-25,21:16:52.5,45.208,23.139,7,ROMANIA,origin,M,2.5,NIEP*
6362,12-05-25,21:13:54.5,28.169,-16.211,16,"CANARY ISLANDS, SPAIN REGION",origin,M,1.9,IGN*
6363,12-05-25,21:11:34.5,35.73,-82.581,3,NORTH CAROLINA,origin,M,2.1,SE*
6364,12-05-25,21:08:10.0,19.426,-104.098,7,"COLIMA, MEXICO",origin,A,3.4,UNM*
6365,12-05-25,21:04:34.0,42.916,68.784,21,CENTRAL KAZAKHSTAN,origin,A,4.6,NORSAR
6366,12-05-25,21:04:30.0,42.727,69.093,11,CENTRAL KAZAKHSTAN,origin,A,4.8,NORSAR
6367,12-05-25,21:04:26.6,42.142,69.418,21,CENTRAL KAZAKHSTAN,origin,A,4.6,NORSAR
6368,12-05-25,21:04:23.0,39.985,70.935,10,KYRGYZSTAN,origin,A,4.8,NDI
6369,12-05-25,21:04:22.9,41.1,70.71,10,EASTERN UZBEKISTAN,origin,A,4.6,BUD
6370,12-05-25,21:04:16.5,40.854,70.827,51,EASTERN UZBEKISTAN,origin,A,5.0,GFZ
6371,12-05-25,21:04:14.3,41.026,70.595,10,EASTERN UZBEKISTAN,origin,A,5.0,SC4
6372,12-05-25,21:04:14.3,41.011,70.841,16,EASTERN UZBEKISTAN,origin,M,5.1,KNDC
6373,12-05-25,21:04:13.5,40.89,70.784,10,EASTERN UZBEKISTAN,origin,A,5.1,CSLC
6374,12-05-25,21:04:13.5,40.96,70.67,28,EASTERN UZBEKISTAN,origin,M,4.9,MCSM
6375,12-05-25,21:04:13.3,40.925,70.774,23,EASTERN UZBEKISTAN,origin,M,4.3,NEIC
6376,12-05-25,21:04:13.3,41.02,70.73,20,EASTERN UZBEKISTAN,origin,M,4.9,GSRAS
6377,12-05-25,21:04:13.1,40.964,70.758,19,EASTERN UZBEKISTAN,mt,M,4.3,NEIC
6378,12-05-25,21:04:11.7,40.888,70.772,8,EASTERN UZBEKISTAN,origin,M,4.3,INFO*
6379,12-05-25,21:04:11.7,40.86,70.74,11,EASTERN UZBEKISTAN,origin,M,4.5,KIS
6380,12-05-25,20:58:48.1,39.203,28.118,7,WESTERN TURKEY,origin,A,1.6,INFO*
6381,12-05-25,20:58:48.0,39.203,28.118,7,WESTERN TURKEY,origin,M,1.6,AFAD
6382,12-05-25,20:58:47.8,39.242,28.143,8,WESTERN TURKEY,origin,M,1.5,KOERI
6383,12-05-25,20:56:36.0,40.783,31.539,9,WESTERN TURKEY,origin,M,1.2,AFAD*
6384,12-05-25,20:51:52.0,39.909,38.971,14,EASTERN TURKEY,origin,M,1.1,AFAD*
6385,12-05-25,20:49:40.0,39.24,28.176,11,WESTERN TURKEY,origin,M,1.8,AFAD
6386,12-05-25,20:49:39.9,39.218,28.151,7,WESTERN TURKEY,origin,M,1.9,KOERI
6387,12-05-25,20:49:39.7,39.24,28.176,11,WESTERN TURKEY,origin,A,1.9,INFO*
6388,12-05-25,20:49:36.0,38.451,38.047,7,EASTERN TURKEY,origin,M,1.3,AFAD*
6389,12-05-25,20:47:17.0,38.173,37.956,7,CENTRAL TURKEY,origin,M,1.1,AFAD*
6390,12-05-25,20:43:26.7,19.253,-155.409,32,"ISLAND OF HAWAII, HAWAII",origin,A,2.1,HV*
6391,12-05-25,20:42:24.0,-10.47,119.34,30,"SUMBA REGION, INDONESIA",origin,M,5.0,BMKG
6392,12-05-25,20:42:24.0,-10.54,119.35,60,"SUMBA REGION, INDONESIA",origin,M,5.2,GSRAS
6393,12-05-25,20:42:23.8,-10.59,119.37,61,"SUMBA REGION, INDONESIA",origin,M,5.0,MCSM
6394,12-05-25,20:42:23.7,-10.863,119.109,59,"SUMBA REGION, INDONESIA",origin,M,5.0,RSSC
6395,12-05-25,20:42:21.4,-10.477,119.305,25,"SUMBA REGION, INDONESIA",origin,M,5.0,INFO*
6396,12-05-25,20:42:21.1,-10.651,119.172,10,"SUMBA REGION, INDONESIA",origin,M,5.0,MET
6397,12-05-25,20:42:19.9,-10.589,119.245,21,"SUMBA REGION, INDONESIA",origin,M,5.0,NEIC
6398,12-05-25,20:42:19.7,-10.345,119.421,10,"SUMBA REGION, INDONESIA",origin,A,5.2,GFZ
6399,12-05-25,20:42:18.7,-10.673,119.371,10,"SUMBA REGION, INDONESIA",origin,A,5.2,SC4
6400,12-05-25,20:40:05.0,40.774,31.537,8,WESTERN TURKEY,origin,M,1.3,AFAD*
6401,12-05-25,20:37:51.6,32.101,-101.476,9,WESTERN TEXAS,origin,M,2.2,TX*
6402,12-05-25,20:32:22.2,12.327,42.262,11,ERITREA - ETHIOPIA REGION,origin,M,3.2,YSVOC
6403,12-05-25,20:30:33.0,39.157,28.222,7,WESTERN TURKEY,origin,M,1.4,AFAD*
6404,12-05-25,20:29:15.0,39.201,28.156,6,WESTERN TURKEY,origin,M,1.2,AFAD*
6405,12-05-25,20:24:50.6,39.217,28.063,14,WESTERN TURKEY,origin,M,1.0,KOERI
6406,12-05-25,20:24:50.2,39.243,28.135,10,WESTERN TURKEY,origin,A,1.2,INFO*
6407,12-05-25,20:24:50.0,39.243,28.135,10,WESTERN TURKEY,origin,M,1.5,AFAD
6408,12-05-25,20:24:03.0,45.947,6.921,4,FRANCE,origin,M,0.1,ETHZ
6409,12-05-25,20:23:41.1,45.897,7.008,5,NORTHERN ITALY,origin,M,0.5,ETHZ*
6410,12-05-25,20:07:20.0,39.569,33.862,7,CENTRAL TURKEY,origin,M,1.1,AFAD*
6411,12-05-25,20:04:06.0,39.056,26.1,8,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.7,AFAD
6412,12-05-25,20:04:04.4,38.993,26.007,14,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.6,KOERI
6413,12-05-25,19:57:35.0,0.24,98.67,10,"NIAS REGION, INDONESIA",origin,M,2.5,BMKG*
6414,12-05-25,19:55:19.0,-0.11,123.09,95,"SULAWESI, INDONESIA",origin,M,3.0,BMKG*
6415,12-05-25,19:50:08.0,42.312,35.956,24,BLACK SEA,origin,M,2.7,AFAD
6416,12-05-25,19:50:07.0,42.447,35.919,18,BLACK SEA,origin,M,3.2,KOERI
6417,12-05-25,19:50:06.2,42.56,35.85,15,BLACK SEA,origin,M,3.5,MCSM
6418,12-05-25,19:50:05.5,42.44,35.956,20,BLACK SEA,origin,M,3.2,INFO*
6419,12-05-25,19:48:07.7,3.392,-47.351,10,NORTH ATLANTIC OCEAN,origin,M,4.5,USP
6420,12-05-25,19:48:05.1,3.573,-47.364,10,NORTH ATLANTIC OCEAN,origin,M,4.7,INFO*
6421,12-05-25,19:47:56.0,38.605,43.838,5,EASTERN TURKEY,origin,M,1.2,AFAD*
6422,12-05-25,19:47:32.5,6.376,-46.955,10,NORTH ATLANTIC OCEAN,origin,A,4.9,GFZ
6423,12-05-25,19:47:32.0,39.062,25.974,13,AEGEAN SEA,origin,A,2.1,INFO*
6424,12-05-25,19:47:31.0,39.046,25.99,13,AEGEAN SEA,origin,M,2.0,AFAD
6425,12-05-25,19:47:30.9,39.011,25.895,5,AEGEAN SEA,origin,M,2.3,KOERI
6426,12-05-25,19:47:23.6,6.993,-46.239,10,NORTH ATLANTIC OCEAN,origin,M,4.9,NEIC*
6427,12-05-25,19:43:39.2,59.957,-139.432,1,SOUTHEASTERN ALASKA,origin,A,2.2,AK
6428,12-05-25,19:40:57.1,39.081,40.792,9,EASTERN TURKEY,origin,A,1.4,INFO*
6429,12-05-25,19:40:57.0,39.059,40.81,7,EASTERN TURKEY,origin,M,1.4,AFAD
6430,12-05-25,19:40:56.6,39.123,40.761,5,EASTERN TURKEY,origin,M,1.5,KOERI
6431,12-05-25,19:37:58.8,-31.275,178.925,411,KERMADEC ISLANDS REGION,origin,M,3.4,GNS
6432,12-05-25,19:37:56.5,36.662,-1.935,16,WESTERN MEDITERRANEAN SEA,origin,M,2.1,IGN*
6433,12-05-25,19:37:25.2,18.0,120.6,10,"LUZON, PHILIPPINES",origin,M,5.0,GSRAS
6434,12-05-25,19:37:24.0,18.03,120.73,10,"LUZON, PHILIPPINES",origin,A,4.5,PIVS
6435,12-05-25,19:37:23.4,18.025,120.803,10,"LUZON, PHILIPPINES",origin,A,4.7,GFZ
