Date,Time,Latitude,Longitude,Depth,Region,Type,Automatic/Manual,Magnitude,Network
2025-12-06,00:27:39.1,40.760,73.270,4,KYRGYZSTAN,origin,M,2.5,KIS*
2025-12-06,00:26:43.0,-37.420,-71.360,129,"BIO-BIO, CHILE",origin,M,3.2,CSN*
2025-12-06,00:26:22.0,39.227,28.163,7,WESTERN TURKEY,origin,M,2.1,AFAD
2025-12-06,00:26:21.9,39.213,28.174,8,WESTERN TURKEY,origin,M,2.2,KOERI
2025-12-06,00:26:21.6,39.227,28.163,7,WESTERN TURKEY,origin,A,2.2,INFO*
2025-12-06,00:23:44.6,38.087,37.750,8,CENTRAL TURKEY,origin,M,1.4,KOERI
2025-12-06,00:23:18.8,39.191,28.153,10,WESTERN TURKEY,origin,M,2.3,KOERI
2025-12-06,00:23:18.5,39.204,28.149,8,WESTERN TURKEY,origin,A,2.3,INFO*
2025-12-06,00:23:18.0,39.184,28.158,7,WESTERN TURKEY,origin,M,2.4,AFAD
2025-12-06,00:22:48.7,39.408,20.219,15,GREECE,origin,A,,IGEO
2025-12-06,00:21:54.6,39.357,28.055,10,WESTERN TURKEY,origin,M,3.5,NIEP
2025-12-06,00:21:54.1,39.290,27.990,7,WESTERN TURKEY,origin,M,3.3,THE
2025-12-06,00:21:51.9,39.200,28.158,11,WESTERN TURKEY,origin,M,3.6,INFO*
2025-12-06,00:21:51.4,39.204,28.163,8,WESTERN TURKEY,origin,M,3.6,KOERI
2025-12-06,00:21:51.0,39.200,28.158,11,WESTERN TURKEY,origin,M,3.6,AFAD
2025-12-06,00:21:23.8,36.373,-3.214,0,STRAIT OF GIBRALTAR,origin,M,2.4,IGN*
2025-12-06,00:19:01.0,-5.310,103.560,53,"SOUTHERN SUMATRA, INDONESIA",origin,M,3.2,BMKG*
2025-12-06,00:01:33.0,39.214,29.005,11,WESTERN TURKEY,origin,M,1.3,AFAD*
2025-12-05,23:58:11.1,37.935,27.201,24,WESTERN TURKEY,origin,A,1.6,INFO*
2025-12-05,23:58:11.0,37.905,27.153,10,WESTERN TURKEY,origin,M,1.6,AFAD
2025-12-05,23:58:10.7,37.946,27.129,9,WESTERN TURKEY,origin,M,1.6,KOERI
2025-12-05,23:56:51.0,39.178,28.251,7,WESTERN TURKEY,origin,M,1.4,AFAD*
2025-12-05,23:56:50.5,39.162,28.180,13,WESTERN TURKEY,origin,M,1.2,KOERI
2025-12-05,23:54:21.4,47.438,9.164,11,SWITZERLAND,origin,M,3.0,ReNaSS
2025-12-05,23:54:21.0,14.820,-93.490,7,"OFFSHORE CHIAPAS, MEXICO",origin,M,4.0,INET
2025-12-05,23:54:20.0,14.701,-93.770,12,"OFF COAST OF CHIAPAS, MEXICO",origin,A,4.2,UNM*
2025-12-05,23:54:19.6,47.341,9.281,5,SWITZERLAND,origin,M,2.6,INGV
2025-12-05,23:54:19.5,47.460,9.410,10,SWITZERLAND,origin,A,3.1,LDG
2025-12-05,23:54:19.3,47.405,9.297,9,SWITZERLAND,origin,M,2.8,BGR
2025-12-05,23:54:19.3,47.400,9.310,3,SWITZERLAND,origin,A,2.9,LED
2025-12-05,23:54:19.1,47.400,9.290,5,SWITZERLAND,origin,A,3.0,OCA
2025-12-05,23:54:19.1,47.393,9.298,8,SWITZERLAND,origin,M,2.9,ETHZ
2025-12-05,23:54:19.0,47.393,9.298,8,SWITZERLAND,origin,A,2.9,INFO*
2025-12-05,23:48:56.0,38.220,38.135,7,EASTERN TURKEY,origin,M,0.9,AFAD*
2025-12-05,23:47:00.2,28.414,-14.353,10,"CANARY ISLANDS, SPAIN REGION",origin,M,2.4,IGN*
2025-12-05,23:46:56.0,4.890,127.320,33,"KEPULAUAN TALAUD, INDONESIA",origin,A,3.3,PIVS*
2025-12-05,23:39:10.0,40.542,32.876,8,CENTRAL TURKEY,origin,M,1.6,AFAD
2025-12-05,23:39:09.4,40.542,32.876,8,CENTRAL TURKEY,origin,A,1.8,INFO*
2025-12-05,23:39:09.2,40.500,32.874,9,CENTRAL TURKEY,origin,M,1.9,KOERI
2025-12-05,23:30:54.1,28.434,-14.371,10,"CANARY ISLANDS, SPAIN REGION",origin,M,2.4,IGN*
2025-12-05,23:29:03.5,39.192,28.162,12,WESTERN TURKEY,origin,M,2.3,KOERI
2025-12-05,23:29:03.2,39.203,28.174,7,WESTERN TURKEY,origin,A,2.1,INFO*
2025-12-05,23:29:03.0,39.203,28.174,7,WESTERN TURKEY,origin,M,2.0,AFAD
2025-12-05,23:28:17.8,49.313,155.271,67,KURIL ISLANDS,origin,A,4.8,GFZ
2025-12-05,23:28:17.4,49.350,155.341,63,KURIL ISLANDS,origin,M,4.6,NEIC
2025-12-05,23:28:16.9,49.306,155.286,62,KURIL ISLANDS,origin,M,4.6,INFO*
2025-12-05,23:28:15.8,49.200,155.510,60,KURIL ISLANDS,origin,M,4.8,GSRAS
2025-12-05,23:26:46.4,40.604,27.435,8,WESTERN TURKEY,origin,A,1.7,INFO*
2025-12-05,23:26:46.4,40.624,27.461,12,WESTERN TURKEY,origin,M,1.8,KOERI
2025-12-05,23:26:46.0,40.604,27.435,8,WESTERN TURKEY,origin,M,1.6,AFAD
2025-12-05,23:25:15.4,40.165,27.160,13,WESTERN TURKEY,origin,M,1.0,KOERI
2025-12-05,23:14:58.9,18.701,-68.209,167,DOMINICAN REPUBLIC REGION,origin,M,3.7,PR
2025-12-05,23:14:58.6,18.492,-68.300,169,"MONA PASSAGE, DOMINICAN REPUBLIC",origin,M,2.7,NEIC*
2025-12-05,22:58:23.0,37.289,37.012,13,CENTRAL TURKEY,origin,M,1.1,AFAD*
2025-12-05,22:57:44.0,17.526,-101.216,56,"GUERRERO, MEXICO",origin,A,3.1,UNM*
2025-12-05,22:55:23.0,-9.340,125.940,10,EAST TIMOR REGION,origin,M,3.1,BMKG*
2025-12-05,22:48:27.0,18.633,-106.659,5,"OFF COAST OF JALISCO, MEXICO",origin,A,3.9,UNM*
2025-12-05,22:48:08.0,39.253,28.921,8,WESTERN TURKEY,origin,M,1.3,AFAD
2025-12-05,22:48:05.7,39.346,28.844,14,WESTERN TURKEY,origin,A,1.5,INFO*
2025-12-05,22:48:05.2,39.358,28.852,19,WESTERN TURKEY,origin,M,1.6,KOERI
2025-12-05,22:44:20.2,28.096,-15.402,1,"CANARY ISLANDS, SPAIN REGION",origin,M,1.5,IGN*
2025-12-05,22:41:12.3,50.283,12.430,11,CZECH REPUBLIC,origin,M,1.9,BGR*
2025-12-05,22:38:38.0,-28.530,-67.490,128,"LA RIOJA, ARGENTINA",origin,A,2.6,NSNA*
2025-12-05,22:38:32.0,-10.490,119.370,25,"SUMBA REGION, INDONESIA",origin,M,3.0,BMKG*
2025-12-05,22:38:03.0,17.611,-101.188,48,"GUERRERO, MEXICO",origin,A,3.5,UNM*
2025-12-05,22:34:03.7,18.152,-67.049,8,PUERTO RICO,origin,M,2.3,PR*
2025-12-05,22:33:54.0,39.171,28.268,7,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-05,22:33:07.0,-1.580,99.450,10,"KEP. MENTAWAI REGION, INDONESIA",origin,M,2.7,BMKG*
2025-12-05,22:31:47.0,14.945,-94.377,16,"OFF COAST OF CHIAPAS, MEXICO",origin,A,3.9,UNM*
2025-12-05,22:28:54.0,16.816,-99.337,36,"GUERRERO, MEXICO",origin,A,3.2,UNM*
2025-12-05,22:12:47.4,56.856,-155.457,9,ALASKA PENINSULA,origin,A,2.3,AK
2025-12-05,22:12:07.0,-5.860,103.050,11,"SOUTHERN SUMATRA, INDONESIA",origin,M,2.7,BMKG*
2025-12-05,22:10:57.6,39.176,28.233,20,WESTERN TURKEY,origin,M,1.3,KOERI
2025-12-05,22:10:57.0,39.209,28.186,7,WESTERN TURKEY,origin,M,1.3,AFAD
2025-12-05,22:10:56.8,39.225,28.140,11,WESTERN TURKEY,origin,A,1.3,INFO*
2025-12-05,22:08:03.0,38.921,27.555,10,WESTERN TURKEY,origin,M,1.7,AFAD
2025-12-05,22:08:03.0,38.934,27.543,5,WESTERN TURKEY,origin,M,1.7,KOERI
2025-12-05,22:08:02.9,38.921,27.555,10,WESTERN TURKEY,origin,A,1.7,INFO*
2025-12-05,22:05:15.0,-27.940,-66.503,185,"CATAMARCA, ARGENTINA",origin,A,2.6,NSNA*
2025-12-05,22:04:57.0,39.259,29.009,7,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-05,22:04:56.2,39.255,28.967,8,WESTERN TURKEY,origin,M,1.2,KOERI
2025-12-05,22:01:05.0,39.255,29.002,7,WESTERN TURKEY,origin,M,1.1,AFAD
2025-12-05,22:01:04.8,39.217,29.027,14,WESTERN TURKEY,origin,A,1.1,INFO*
2025-12-05,22:01:04.6,39.222,29.035,14,WESTERN TURKEY,origin,M,1.0,KOERI
2025-12-05,21:53:25.6,36.632,25.753,9,"DODECANESE ISLANDS, GREECE",origin,M,2.1,KOERI
2025-12-05,21:51:55.4,39.216,28.112,14,WESTERN TURKEY,origin,M,1.4,KOERI
2025-12-05,21:51:55.2,39.222,28.101,14,WESTERN TURKEY,origin,A,1.4,INFO*
2025-12-05,21:51:55.0,39.231,28.100,7,WESTERN TURKEY,origin,M,1.4,AFAD
2025-12-05,21:49:07.0,13.180,-89.350,35,OFFSHORE EL SALVADOR,origin,M,2.8,INET
2025-12-05,21:46:46.0,16.163,-98.321,5,"OFFSHORE OAXACA, MEXICO",origin,A,3.3,UNM*
2025-12-05,21:45:51.0,38.539,37.993,7,CENTRAL TURKEY,origin,M,1.0,AFAD*
2025-12-05,21:34:39.8,41.929,15.459,2,SOUTHERN ITALY,origin,M,2.0,INGV*
2025-12-05,21:33:29.0,-24.280,-67.690,226,"SALTA, ARGENTINA",origin,M,2.8,CSN*
2025-12-05,21:30:54.0,18.609,-106.591,7,"OFF COAST OF JALISCO, MEXICO",origin,A,3.7,UNM*
2025-12-05,21:29:03.0,39.415,40.284,7,EASTERN TURKEY,origin,M,1.1,AFAD*
2025-12-05,21:24:47.4,39.002,25.889,11,AEGEAN SEA,origin,M,2.2,KOERI
2025-12-05,21:24:46.3,38.946,25.984,5,AEGEAN SEA,origin,A,2.2,INFO*
2025-12-05,21:24:46.0,39.021,25.926,9,AEGEAN SEA,origin,M,2.1,AFAD
2025-12-05,21:24:36.0,9.610,122.360,35,"NEGROS, PHILIPPINES",origin,A,3.2,PIVS*
2025-12-05,21:23:15.0,16.780,-99.419,20,"GUERRERO, MEXICO",origin,A,3.6,UNM*
2025-12-05,21:19:23.5,38.930,43.435,14,EASTERN TURKEY,origin,M,2.1,KOERI
2025-12-05,21:19:23.0,38.925,43.457,9,EASTERN TURKEY,origin,A,1.8,INFO*
2025-12-05,21:19:21.0,38.945,43.592,16,EASTERN TURKEY,origin,M,1.5,AFAD
2025-12-05,21:16:52.5,45.208,23.139,7,ROMANIA,origin,M,2.5,NIEP*
2025-12-05,21:13:54.5,28.169,-16.211,16,"CANARY ISLANDS, SPAIN REGION",origin,M,1.9,IGN*
2025-12-05,21:11:34.5,35.730,-82.581,3,NORTH CAROLINA,origin,M,2.1,SE*
2025-12-05,21:08:10.0,19.426,-104.098,7,"COLIMA, MEXICO",origin,A,3.4,UNM*
2025-12-05,21:04:34.0,42.916,68.784,21,CENTRAL KAZAKHSTAN,origin,A,4.6,NORSAR
2025-12-05,21:04:30.0,42.727,69.093,11,CENTRAL KAZAKHSTAN,origin,A,4.8,NORSAR
2025-12-05,21:04:26.6,42.142,69.418,21,CENTRAL KAZAKHSTAN,origin,A,4.6,NORSAR
2025-12-05,21:04:23.0,39.985,70.935,10,KYRGYZSTAN,origin,A,4.8,NDI
2025-12-05,21:04:22.9,41.100,70.710,10,EASTERN UZBEKISTAN,origin,A,4.6,BUD
2025-12-05,21:04:16.5,40.854,70.827,51,EASTERN UZBEKISTAN,origin,A,5.0,GFZ
2025-12-05,21:04:14.3,41.026,70.595,10,EASTERN UZBEKISTAN,origin,A,5.0,SC4
2025-12-05,21:04:14.3,41.011,70.841,16,EASTERN UZBEKISTAN,origin,M,5.1,KNDC
2025-12-05,21:04:13.5,40.890,70.784,10,EASTERN UZBEKISTAN,origin,A,5.1,CSLC
2025-12-05,21:04:13.5,40.960,70.670,28,EASTERN UZBEKISTAN,origin,M,4.9,MCSM
2025-12-05,21:04:13.3,40.925,70.774,23,EASTERN UZBEKISTAN,origin,M,4.3,NEIC
2025-12-05,21:04:13.3,41.020,70.730,20,EASTERN UZBEKISTAN,origin,M,4.9,GSRAS
2025-12-05,21:04:13.1,40.964,70.758,19,EASTERN UZBEKISTAN,mt,M,4.3,NEIC
2025-12-05,21:04:11.7,40.888,70.772,8,EASTERN UZBEKISTAN,origin,M,4.3,INFO*
2025-12-05,21:04:11.7,40.860,70.740,11,EASTERN UZBEKISTAN,origin,M,4.5,KIS
2025-12-05,20:58:48.1,39.203,28.118,7,WESTERN TURKEY,origin,A,1.6,INFO*
2025-12-05,20:58:48.0,39.203,28.118,7,WESTERN TURKEY,origin,M,1.6,AFAD
2025-12-05,20:58:47.8,39.242,28.143,8,WESTERN TURKEY,origin,M,1.5,KOERI
2025-12-05,20:56:36.0,40.783,31.539,9,WESTERN TURKEY,origin,M,1.2,AFAD*
2025-12-05,20:51:52.0,39.909,38.971,14,EASTERN TURKEY,origin,M,1.1,AFAD*
2025-12-05,20:49:40.0,39.240,28.176,11,WESTERN TURKEY,origin,M,1.8,AFAD
2025-12-05,20:49:39.9,39.218,28.151,7,WESTERN TURKEY,origin,M,1.9,KOERI
2025-12-05,20:49:39.7,39.240,28.176,11,WESTERN TURKEY,origin,A,1.9,INFO*
2025-12-05,20:49:36.0,38.451,38.047,7,EASTERN TURKEY,origin,M,1.3,AFAD*
2025-12-05,20:47:17.0,38.173,37.956,7,CENTRAL TURKEY,origin,M,1.1,AFAD*
2025-12-05,20:43:26.7,19.253,-155.409,32,"ISLAND OF HAWAII, HAWAII",origin,A,2.1,HV*
2025-12-05,20:42:24.0,-10.470,119.340,30,"SUMBA REGION, INDONESIA",origin,M,5.0,BMKG
2025-12-05,20:42:24.0,-10.540,119.350,60,"SUMBA REGION, INDONESIA",origin,M,5.2,GSRAS
2025-12-05,20:42:23.8,-10.590,119.370,61,"SUMBA REGION, INDONESIA",origin,M,5.0,MCSM
2025-12-05,20:42:23.7,-10.863,119.109,59,"SUMBA REGION, INDONESIA",origin,M,5.0,RSSC
2025-12-05,20:42:21.4,-10.477,119.305,25,"SUMBA REGION, INDONESIA",origin,M,5.0,INFO*
2025-12-05,20:42:21.1,-10.651,119.172,10,"SUMBA REGION, INDONESIA",origin,M,5.0,MET
2025-12-05,20:42:19.9,-10.589,119.245,21,"SUMBA REGION, INDONESIA",origin,M,5.0,NEIC
2025-12-05,20:42:19.7,-10.345,119.421,10,"SUMBA REGION, INDONESIA",origin,A,5.2,GFZ
2025-12-05,20:42:18.7,-10.673,119.371,10,"SUMBA REGION, INDONESIA",origin,A,5.2,SC4
2025-12-05,20:40:05.0,40.774,31.537,8,WESTERN TURKEY,origin,M,1.3,AFAD*
2025-12-05,20:37:51.6,32.101,-101.476,9,WESTERN TEXAS,origin,M,2.2,TX*
2025-12-05,20:32:22.2,12.327,42.262,11,ERITREA - ETHIOPIA REGION,origin,M,3.2,YSVOC
2025-12-05,20:30:33.0,39.157,28.222,7,WESTERN TURKEY,origin,M,1.4,AFAD*
2025-12-05,20:29:15.0,39.201,28.156,6,WESTERN TURKEY,origin,M,1.2,AFAD*
2025-12-05,20:24:50.6,39.217,28.063,14,WESTERN TURKEY,origin,M,1.0,KOERI
2025-12-05,20:24:50.2,39.243,28.135,10,WESTERN TURKEY,origin,A,1.2,INFO*
2025-12-05,20:24:50.0,39.243,28.135,10,WESTERN TURKEY,origin,M,1.5,AFAD
2025-12-05,20:24:03.0,45.947,6.921,4,FRANCE,origin,M,0.1,ETHZ
2025-12-05,20:23:41.1,45.897,7.008,5,NORTHERN ITALY,origin,M,0.5,ETHZ*
2025-12-05,20:07:20.0,39.569,33.862,7,CENTRAL TURKEY,origin,M,1.1,AFAD*
2025-12-05,20:04:06.0,39.056,26.100,8,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.7,AFAD
2025-12-05,20:04:04.4,38.993,26.007,14,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.6,KOERI
2025-12-05,19:57:35.0,0.240,98.670,10,"NIAS REGION, INDONESIA",origin,M,2.5,BMKG*
2025-12-05,19:55:19.0,-0.110,123.090,95,"SULAWESI, INDONESIA",origin,M,3.0,BMKG*
2025-12-05,19:50:08.0,42.312,35.956,24,BLACK SEA,origin,M,2.7,AFAD
2025-12-05,19:50:07.0,42.447,35.919,18,BLACK SEA,origin,M,3.2,KOERI
2025-12-05,19:50:06.2,42.560,35.850,15,BLACK SEA,origin,M,3.5,MCSM
2025-12-05,19:50:05.5,42.440,35.956,20,BLACK SEA,origin,M,3.2,INFO*
2025-12-05,19:48:07.7,3.392,-47.351,10,NORTH ATLANTIC OCEAN,origin,M,4.5,USP
2025-12-05,19:48:05.1,3.573,-47.364,10,NORTH ATLANTIC OCEAN,origin,M,4.7,INFO*
2025-12-05,19:47:56.0,38.605,43.838,5,EASTERN TURKEY,origin,M,1.2,AFAD*
2025-12-05,19:47:32.5,6.376,-46.955,10,NORTH ATLANTIC OCEAN,origin,A,4.9,GFZ
2025-12-05,19:47:32.0,39.062,25.974,13,AEGEAN SEA,origin,A,2.1,INFO*
2025-12-05,19:47:31.0,39.046,25.990,13,AEGEAN SEA,origin,M,2.0,AFAD
2025-12-05,19:47:30.9,39.011,25.895,5,AEGEAN SEA,origin,M,2.3,KOERI
2025-12-05,19:47:23.6,6.993,-46.239,10,NORTH ATLANTIC OCEAN,origin,M,4.9,NEIC*
2025-12-05,19:43:39.2,59.957,-139.432,1,SOUTHEASTERN ALASKA,origin,A,2.2,AK
2025-12-05,19:40:57.1,39.081,40.792,9,EASTERN TURKEY,origin,A,1.4,INFO*
2025-12-05,19:40:57.0,39.059,40.810,7,EASTERN TURKEY,origin,M,1.4,AFAD
2025-12-05,19:40:56.6,39.123,40.761,5,EASTERN TURKEY,origin,M,1.5,KOERI
2025-12-05,19:37:58.8,-31.275,178.925,411,KERMADEC ISLANDS REGION,origin,M,3.4,GNS
2025-12-05,19:37:56.5,36.662,-1.935,16,WESTERN MEDITERRANEAN SEA,origin,M,2.1,IGN*
2025-12-05,19:37:25.2,18.000,120.600,10,"LUZON, PHILIPPINES",origin,M,5.0,GSRAS
2025-12-05,19:37:24.0,18.030,120.730,10,"LUZON, PHILIPPINES",origin,A,4.5,PIVS
2025-12-05,19:37:23.4,18.025,120.803,10,"LUZON, PHILIPPINES",origin,A,4.7,GFZ
2025-12-05,19:37:21.7,18.041,120.760,10,"LUZON, PHILIPPINES",origin,M,4.6,NEIC
2025-12-05,19:37:21.7,17.988,120.919,8,"LUZON, PHILIPPINES",origin,M,4.6,INFO*
2025-12-05,19:37:10.2,19.232,-66.640,21,PUERTO RICO REGION,origin,M,3.1,PR*
2025-12-05,19:35:20.4,39.241,28.137,9,WESTERN TURKEY,origin,A,1.3,INFO*
2025-12-05,19:35:20.3,39.252,28.101,13,WESTERN TURKEY,origin,M,1.3,KOERI
2025-12-05,19:35:20.0,39.241,28.137,9,WESTERN TURKEY,origin,M,1.3,AFAD
2025-12-05,19:34:10.0,-20.000,-69.190,96,"TARAPACA, CHILE",origin,M,2.7,CSN*
2025-12-05,19:33:50.0,18.953,-106.457,43,"OFF COAST OF JALISCO, MEXICO",origin,M,5.1,MET
2025-12-05,19:33:49.6,18.942,-106.523,30,"OFF COAST OF JALISCO, MEXICO",origin,A,5.6,INGV
2025-12-05,19:33:48.0,18.645,-106.696,12,"OFF COAST OF JALISCO, MEXICO",mt,M,5.5,SC4
2025-12-05,19:33:45.4,18.645,-106.696,10,"OFF COAST OF JALISCO, MEXICO",origin,A,5.2,SC4
2025-12-05,19:33:45.0,18.740,-106.750,12,"OFF COAST OF JALISCO, MEXICO",mt,A,5.5,GCMT
2025-12-05,19:33:43.0,18.590,-106.710,19,"OFF COAST OF JALISCO, MEXICO",origin,M,5.0,MCSM
2025-12-05,19:33:42.9,18.550,-106.670,10,"OFF COAST OF JALISCO, MEXICO",origin,A,4.6,KOERI
2025-12-05,19:33:42.5,18.628,-106.719,14,"OFF COAST OF JALISCO, MEXICO",mt,M,5.5,GFZ
2025-12-05,19:33:42.5,18.628,-106.719,10,"OFF COAST OF JALISCO, MEXICO",origin,A,5.5,GFZ
2025-12-05,19:33:42.2,18.560,-106.610,10,"OFF COAST OF JALISCO, MEXICO",origin,M,5.2,GSRAS
2025-12-05,19:33:42.1,18.640,-106.717,12,"OFF COAST OF JALISCO, MEXICO",origin,M,5.5,INFO*
2025-12-05,19:33:42.0,18.711,-106.657,5,"OFF COAST OF JALISCO, MEXICO",origin,A,5.5,UNM
2025-12-05,19:33:41.8,18.655,-106.775,16,"OFF COAST OF JALISCO, MEXICO",origin,M,5.5,NEIC
2025-12-05,19:33:40.4,18.607,-106.708,12,"OFF COAST OF JALISCO, MEXICO",mt,M,5.4,NEIC
2025-12-05,19:33:38.9,18.651,-107.274,10,"OFF COAST OF JALISCO, MEXICO",origin,M,5.2,USP
2025-12-05,19:32:02.4,19.109,-67.252,47,PUERTO RICO REGION,origin,M,4.2,NEIC
2025-12-05,19:32:02.2,19.261,-67.355,38,PUERTO RICO REGION,origin,M,4.0,PR*
2025-12-05,19:30:01.8,32.358,-102.104,7,WESTERN TEXAS,origin,M,2.6,NEIC*
2025-12-05,19:30:01.6,32.356,-102.104,8,WESTERN TEXAS,origin,M,2.6,TX
2025-12-05,19:26:34.5,38.567,44.179,7,TURKEY-IRAN BORDER REGION,origin,M,2.4,KOERI
2025-12-05,19:26:33.5,38.582,44.178,6,TURKEY-IRAN BORDER REGION,origin,A,2.3,INFO*
2025-12-05,19:26:33.0,38.609,44.186,18,TURKEY-IRAN BORDER REGION,origin,M,2.3,AFAD
2025-12-05,19:26:22.0,39.072,26.010,5,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.9,AFAD
2025-12-05,19:26:21.6,39.060,25.947,13,AEGEAN SEA,origin,A,2.0,INFO*
2025-12-05,19:26:20.8,39.023,25.904,13,AEGEAN SEA,origin,M,2.1,KOERI
2025-12-05,19:24:56.6,-60.703,-63.738,249,DRAKE PASSAGE,origin,A,4.1,SC4
2025-12-05,19:24:34.7,-60.159,-61.749,10,DRAKE PASSAGE,origin,A,4.9,GFZ
2025-12-05,19:24:34.2,-60.085,-61.913,10,DRAKE PASSAGE,origin,M,4.7,NEIC
2025-12-05,19:24:34.0,-60.166,-61.926,10,DRAKE PASSAGE,origin,M,4.7,INFO*
2025-12-05,19:24:32.3,-60.140,-62.730,10,DRAKE PASSAGE,origin,M,4.9,GSRAS
2025-12-05,19:16:49.1,39.026,26.194,14,NEAR THE COAST OF WESTERN TURKEY,origin,A,1.8,INFO*
2025-12-05,19:16:48.0,38.984,26.116,7,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.7,AFAD
2025-12-05,19:16:46.7,38.929,26.089,11,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.9,KOERI
2025-12-05,19:09:20.0,-4.020,121.930,10,"SULAWESI, INDONESIA",origin,M,2.6,BMKG*
2025-12-05,19:07:43.9,36.660,25.710,6,"DODECANESE ISLANDS, GREECE",origin,M,2.8,THE
2025-12-05,19:07:43.6,36.661,25.704,8,"DODECANESE ISLANDS, GREECE",origin,M,2.5,NOA
2025-12-05,19:07:42.1,36.661,25.704,8,"DODECANESE ISLANDS, GREECE",origin,A,2.5,INFO*
2025-12-05,19:07:42.0,36.663,25.762,7,"DODECANESE ISLANDS, GREECE",origin,M,2.5,AFAD
2025-12-05,19:05:10.0,38.827,38.141,17,EASTERN TURKEY,origin,A,1.3,INFO*
2025-12-05,19:05:10.0,38.822,38.174,7,EASTERN TURKEY,origin,M,1.2,AFAD
2025-12-05,19:05:10.0,38.837,38.156,20,EASTERN TURKEY,origin,M,1.4,KOERI
2025-12-05,18:59:30.2,40.772,27.428,13,WESTERN TURKEY,origin,M,1.0,KOERI
2025-12-05,18:58:40.0,40.774,27.903,7,WESTERN TURKEY,origin,M,1.7,AFAD*
2025-12-05,18:57:22.0,10.910,123.820,2,"NEGROS- CEBU REG, PHILIPPINES",origin,A,3.6,PIVS*
2025-12-05,18:53:02.0,39.170,28.244,8,WESTERN TURKEY,origin,M,1.6,AFAD
2025-12-05,18:53:01.2,39.170,28.244,8,WESTERN TURKEY,origin,A,1.5,INFO*
2025-12-05,18:53:00.5,39.197,28.269,5,WESTERN TURKEY,origin,M,1.4,KOERI
2025-12-05,18:52:22.5,61.035,-148.260,26,SOUTHERN ALASKA,origin,M,2.5,NEIC*
2025-12-05,18:52:20.9,61.019,-148.237,4,SOUTHERN ALASKA,origin,A,2.3,AK
2025-12-05,18:43:50.0,7.890,127.480,15,PHILIPPINE ISLANDS REGION,origin,A,3.1,PIVS*
2025-12-05,18:41:00.2,19.221,-155.468,32,"ISLAND OF HAWAII, HAWAII",origin,A,2.3,HV*
2025-12-05,18:36:38.0,39.175,28.168,5,WESTERN TURKEY,origin,M,1.3,AFAD*
2025-12-05,18:33:59.0,37.574,55.690,10,NORTHERN IRAN,origin,M,4.9,RSSC
2025-12-05,18:31:22.0,10.930,123.830,2,"NEGROS- CEBU REG, PHILIPPINES",origin,A,3.8,PIVS*
2025-12-05,18:29:01.1,39.140,71.660,10,TAJIKISTAN,origin,M,3.0,KIS*
2025-12-05,18:27:06.3,35.193,31.208,5,CYPRUS REGION,origin,M,2.8,KOERI
2025-12-05,18:27:04.2,35.060,30.632,35,EASTERN MEDITERRANEAN SEA,origin,A,2.7,INFO*
2025-12-05,18:27:04.0,35.067,30.923,9,EASTERN MEDITERRANEAN SEA,origin,M,2.8,GSD
2025-12-05,18:27:03.0,35.241,30.609,9,EASTERN MEDITERRANEAN SEA,origin,M,2.6,AFAD
2025-12-05,18:20:19.6,45.899,7.013,6,NORTHERN ITALY,origin,M,0.7,ETHZ*
2025-12-05,18:19:42.0,39.236,28.051,5,WESTERN TURKEY,origin,M,1.5,AFAD
2025-12-05,18:19:41.7,39.155,27.982,20,WESTERN TURKEY,origin,M,1.3,KOERI
2025-12-05,18:19:41.6,39.151,27.955,11,WESTERN TURKEY,origin,A,1.4,INFO*
2025-12-05,18:19:39.0,7.950,127.190,15,PHILIPPINE ISLANDS REGION,origin,A,3.5,PIVS*
2025-12-05,18:19:34.5,37.013,-2.284,5,SPAIN,origin,M,1.9,IGN*
2025-12-05,18:18:50.8,-60.291,-62.041,10,DRAKE PASSAGE,origin,A,4.7,SC4
2025-12-05,18:18:49.8,-60.092,-62.026,10,DRAKE PASSAGE,origin,A,4.8,GFZ
2025-12-05,18:18:49.0,-60.048,-62.270,10,DRAKE PASSAGE,origin,M,4.5,NEIC
2025-12-05,18:18:48.8,-60.090,-62.167,10,DRAKE PASSAGE,origin,M,4.5,INFO*
2025-12-05,18:13:30.0,38.465,39.134,7,EASTERN TURKEY,origin,M,1.0,AFAD*
2025-12-05,18:12:13.1,44.095,-121.358,-1,OREGON,origin,M,2.2,UW*
2025-12-05,18:11:44.0,6.271,-86.620,18,OFF COAST OF CENTRAL AMERICA,origin,A,3.9,UNA*
2025-12-05,18:10:57.0,39.237,28.063,17,WESTERN TURKEY,origin,M,1.3,AFAD*
2025-12-05,18:09:56.0,40.219,27.062,10,WESTERN TURKEY,origin,M,1.8,AFAD
2025-12-05,18:09:55.4,40.219,27.062,10,WESTERN TURKEY,origin,A,1.9,INFO*
2025-12-05,18:09:55.3,40.222,27.026,12,WESTERN TURKEY,origin,M,2.0,KOERI
2025-12-05,18:08:22.0,-5.920,130.640,175,BANDA SEA,origin,M,3.7,BMKG*
